,Unnamed: 0,class,question,sub_class,pos,ner
1434,1434,LOC,"¿Que pais europeo alardea de la ciudad de Furth, encontro donde los rios Rednitz y Pegnitz convergen?",country,"['PUNCT', 'SCONJ', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'PRON', 'DET', 'NOUN', 'PROPN', 'CONJ', 'PROPN', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'LOC', '', '', '', '', '', 'PER', '', 'PER', '', '']"
1435,1435,LOC,Que U.S.¿el estado es la Muesca de Dixville en?,state,"['SCONJ', 'VERB', 'NOUN', 'AUX', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PUNCT']","['', '', '', '', '', 'LOC', 'LOC', 'LOC', '', '']"
1436,1436,LOC,"¿Donde estaba la Rep&250;blica Cisalpine, 1797-185?",other,"['PUNCT', 'PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'NUM', 'PUNCT']","['MISC', 'MISC', '', '', 'ORG', 'ORG', '', '', '', '', '']"
1437,1437,LOC,¿Cual es el centro comercial mas grande en el mundo?,other,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', '']"
1438,1438,HUM,¿Cual es el protagonista 's nombre en Dostoevski 's el Idiota?,ind,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'SYM', 'CONJ', 'NOUN', 'ADP', 'PROPN', 'SYM', 'CONJ', 'DET', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', 'PER', '', '', '', 'MISC', '']"
1439,1439,ENTY,¿Que espacio de pena esta entre Avenida Baltica y Lectura del Ferrocarril en un bordo de Monopolio?,other,"['PUNCT', 'SCONJ', 'NOUN', 'ADP', 'NOUN', 'DET', 'ADP', 'PROPN', 'PROPN', 'CONJ', 'PROPN', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'LOC', 'LOC', '', 'LOC', 'LOC', 'LOC', '', '', '', '', 'PER', '']"
1440,1440,HUM,¿Que secretario de prensa presidencial despidio Watergate como una tentativa de robo de poca calidad?,ind,"['PUNCT', 'SCONJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', 'ORG', '', '', '', '', '', '', '', '', '']"
1441,1441,DESC,¿Cual es un meerkat?,def,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '']"
1442,1442,HUM,¿Quien era Jean Nicolet?,desc,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', 'PER', 'PER', '']"
1443,1443,ENTY,¿Que tipo de animal Winnie era el &161;Que va!?,animal,"['PUNCT', 'SCONJ', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'AUX', 'DET', 'PROPN', 'NUM', 'VERB', 'PUNCT', 'PUNCT']","['', '', '', '', '', 'PER', '', '', '', '', '', '', '']"
1444,1444,HUM,¿Cuales de estos son autores?,ind,"['PUNCT', 'PRON', 'ADP', 'PRON', 'AUX', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '']"
1445,1445,ENTY,¿Que 's la palabra de codigo de radio internacional para la carta B?,word,"['PUNCT', 'SCONJ', 'SYM', 'CONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', 'MISC', 'MISC', 'MISC']"
1446,1446,HUM,¿Quien era Humpty original Dumpty?,ind,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'ADJ', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', 'PER', '', 'LOC', '']"
1447,1447,DESC,¿Cual es la memoria de escondite?,def,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
1448,1448,ENTY,¿El Aspartame tambien es conocido como que?,termeq,"['PUNCT', 'DET', 'PROPN', 'ADV', 'AUX', 'VERB', 'SCONJ', 'SCONJ', 'PUNCT']","['', 'MISC', 'MISC', '', '', '', '', '', '']"
1449,1449,LOC,¿Donde esta la posicion del Plato hondo de Naranja?,other,"['PUNCT', 'PRON', 'DET', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADJ', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', 'MISC', 'MISC', 'MISC', 'MISC', '']"
1450,1450,NUM,¿Cuando es el presidente Nixon 's cumpleaños?,date,"['PUNCT', 'SCONJ', 'AUX', 'DET', 'NOUN', 'PROPN', 'SYM', 'NOUN', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', 'PER', '', '', '', '']"
1451,1451,DESC,"¿Cual es el origen del argot midwest, 'usted' re zurcen tootin '?",desc,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'SYM', 'PRON', 'SYM', 'ADJ', 'VERB', 'NOUN', 'SYM', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
1452,1452,HUM,¿Armario de quien era desnudo?,ind,"['PUNCT', 'NOUN', 'ADP', 'PRON', 'AUX', 'VERB', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '']"
1453,1453,LOC,¿Cuales son los siete mares?,other,"['PUNCT', 'PRON', 'AUX', 'DET', 'NUM', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '']"
1454,1454,ABBR,¿Que significa la IBM?,exp,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'PROPN', 'PUNCT']","['', '', '', '', 'ORG', '']"
1455,1455,DESC,¿Cual es la diferencia entre jazz y blues?,desc,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'CONJ', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '']"
1456,1456,DESC,¿Cual es el lenguaje de programacion C?,def,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', 'MISC', '']"
1457,1457,HUM,¿Que 's el nombre de Popeye 's hijo adoptivo?,ind,"['PUNCT', 'SCONJ', 'SYM', 'CONJ', 'DET', 'NOUN', 'ADP', 'PROPN', 'SYM', 'CONJ', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', 'LOC', '', '', '', '', '']"
1458,1458,HUM,¿Quien invento la aspiradora?,ind,"['PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '']"
1459,1459,DESC,¿Cual es `un hoyo de acarreo negativo'?,def,"['PUNCT', 'PRON', 'AUX', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'SYM', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '']"
1460,1460,HUM,¿Que 2o siglo el caracter ficticio asiste a la Escuela Preparatoria Pencey?,ind,"['PUNCT', 'SCONJ', 'NUM', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'ORG', 'ORG', 'ORG', '']"
1461,1461,NUM,¿Cuanta gente en los EE. UU dice que su fuente n&250;mero uno de la informacion es el periodico?,count,"['PUNCT', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'VERB', 'SCONJ', 'DET', 'NOUN', 'NUM', 'PRON', 'ADP', 'DET', 'NOUN', 'AUX', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', 'LOC', '', 'LOC', '', '', '', '', '', '', '', '', '', '', '', '', '']"
1462,1462,HUM,"¿Quien hace Shakespeare 's acarreo negativo de Antonio 3, 0 ducados de?",ind,"['PUNCT', 'PRON', 'VERB', 'PROPN', 'SYM', 'CONJ', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'NUM', 'PUNCT', 'NUM', 'NOUN', 'ADP', 'PUNCT']","['MISC', 'MISC', '', 'PER', '', '', '', '', '', 'PER', '', '', '', '', '', '']"
1463,1463,LOC,¿Que pais es conocido como el Oso Grande?,country,"['PUNCT', 'SCONJ', 'VERB', 'AUX', 'VERB', 'SCONJ', 'DET', 'PROPN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', 'LOC', 'LOC', '']"
1464,1464,ENTY,"Lo que se derrite en su boca, no en sus manos",food,"['DET', 'PRON', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'DET', 'NOUN']","['', '', '', '', '', '', '', '', '', '', '', '']"
1465,1465,NUM,Cuantas veces un dia le deberia tomar una prescripcion marco q.yo.d.?,count,"['DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'NOUN', 'NUM', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
1466,1466,DESC,¿Cual es el origen del atomo?,desc,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
1467,1467,HUM,¿Quien es el proyecto de Viajero gerente?,ind,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', 'LOC', '', '']"
1468,1468,HUM,¿Que emisoras de radio airean el Programa de Entrevistas de Radio de Jim Bohannon?,gr,"['PUNCT', 'SCONJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', '', 'PER', 'PER', '']"
1469,1469,HUM,¿Que dos comandantes dirigieron las fuerzas en la Batalla de Alamein el-?,ind,"['PUNCT', 'SCONJ', 'NUM', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'MISC', 'MISC', 'MISC', '', '']"
1470,1470,HUM,Llame al creador del Muppets,ind,"['PROPN', 'ADP', 'NOUN', 'ADP', 'PROPN']","['MISC', '', '', '', 'LOC']"
1471,1471,DESC,Como hacen yo correo electronico alguien en aol.com de yahoo.¿com?,manner,"['SCONJ', 'VERB', 'PRON', 'NOUN', 'ADJ', 'PRON', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'MISC', '', '', '']"
1472,1472,HUM,¿Quien contesta que se a la Princesa Leia 's la confesion le amo en el Imperio Devuelve el Golpe?,ind,"['PUNCT', 'PRON', 'VERB', 'SCONJ', 'PRON', 'ADP', 'DET', 'PROPN', 'PROPN', 'SYM', 'CONJ', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'DET', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', 'PER', 'PER', '', '', '', '', '', '', '', '', 'MISC', 'MISC', '', '', '']"
1473,1473,DESC,¿Cual es el sentido del nombre Ella?,def,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', 'MISC', 'MISC']"
1474,1474,LOC,¿Que 's la casa del Rockettes?,other,"['PUNCT', 'SCONJ', 'SYM', 'CONJ', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'MISC', '']"
1475,1475,LOC,"¿Donde puedo encontrar toda la informacion tengo que saber sobre la Guerra Civil Inglesa, 1642-1649?",other,"['PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'DET', 'NOUN', 'VERB', 'SCONJ', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']","['', 'LOC', '', '', '', '', '', '', '', '', '', '', 'MISC', 'MISC', 'MISC', '', '', '', '', '']"
1476,1476,HUM,¿Cual es el nombre de la firma que hace Spumante?,gr,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADV', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', 'LOC', '']"
1477,1477,ENTY,¿Que deporte es jugado en el campo mas grande?,sport,"['PUNCT', 'SCONJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
1478,1478,HUM,¿Quien gano el Premio de Academia 1967 para el Mejor Actor?,ind,"['PUNCT', 'PRON', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'NUM', 'ADP', 'DET', 'ADJ', 'PROPN', 'PUNCT']","['MISC', 'MISC', 'MISC', '', 'MISC', 'MISC', 'MISC', 'MISC', '', '', 'MISC', 'MISC', 'MISC']"
1479,1479,ENTY,¿Que es despues de la muerte?,other,"['PUNCT', 'SCONJ', 'AUX', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '']"
1480,1480,HUM,Llame al primer ciudadano privado para llegar en avion el espacio,ind,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN']","['MISC', '', '', '', '', '', '', '', '', '', '']"
1481,1481,HUM,¿Cual era la estrella de f&250;tbol Elroy Hirsch 's apodo?,ind,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'SYM', 'CONJ', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', 'MISC', 'MISC', '', '', '', '']"
1482,1482,HUM,¿Que cantante canta Ah al Muchacho?,ind,"['PUNCT', 'SCONJ', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', 'MISC', 'MISC', 'MISC', '']"
1483,1483,NUM,¿Cuanta pizza comen los americanos en un dia?,count,"['PUNCT', 'VERB', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '']"
1484,1484,LOC,¿Cual es el sitio Web para el diario de EE. UU?,other,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', 'MISC', '', '', '', '', '', '', '', '']"
1485,1485,HUM,¿Que ejercito 's lema es Sangre y Fuego?,gr,"['PUNCT', 'SCONJ', 'ADJ', 'SYM', 'ADP', 'NOUN', 'AUX', 'PROPN', 'CONJ', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'LOC', '', '', '']"
1486,1486,ENTY,¿Que tipo de patente hizo Ermal Fraze entran en 1963?,other,"['PUNCT', 'SCONJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'PER', 'PER', '', '', '', '']"
1487,1487,DESC,¿Que oye usted cuando usted poner una concha marina a su oido?,desc,"['PUNCT', 'SCONJ', 'VERB', 'PRON', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '']"
1488,1488,DESC,¿Por que las casas embrujadas son populares?,reason,"['PUNCT', 'ADP', 'SCONJ', 'DET', 'NOUN', 'ADJ', 'AUX', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
1489,1489,ENTY,¿Que genero tiene muslos mas grandes?,other,"['PUNCT', 'SCONJ', 'NOUN', 'VERB', 'ADJ', 'ADV', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '']"
1490,1490,LOC,Que U.S.¿el estado tiene la linea de la costa mas larga por el segundo?,state,"['SCONJ', 'VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'ADJ', 'ADP', 'DET', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
1491,1491,LOC,¿Que estado 's a casa al B&250;falo Centro de Bill Historical?,state,"['PUNCT', 'SCONJ', 'NOUN', 'SYM', 'CONJ', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'MISC', 'MISC', '', 'PER', 'PER', '']"
1492,1492,NUM,¿A que velocidad corren los guepardos?,speed,"['PUNCT', 'ADP', 'SCONJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
1493,1493,ENTY,¿Cual es Ray Bradbury 's hombre ilustrado ilustrado con?,other,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'PROPN', 'SYM', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'PUNCT']","['MISC', 'MISC', '', 'PER', 'PER', '', '', '', '', '', '', '']"
1494,1494,NUM,¿A que velocidad es un 45Mhz procesador?,speed,"['PUNCT', 'ADP', 'SCONJ', 'NOUN', 'AUX', 'DET', 'NUM', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '']"
1495,1495,ENTY,Que tipo de rompecabezas primero aparecio en el U.S.¿en el Mundo de Nueva York el 21 de diciembre de 1913?,other,"['SCONJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'DET', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'DET', 'NUM', 'ADP', 'NOUN', 'ADP', 'NUM', 'PUNCT']","['', '', '', '', '', '', '', '', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', '', '', '', '', '', '', '']"
1496,1496,HUM,¿Sobre que cuenta escribio Alexandre Dumas?,ind,"['PUNCT', 'ADP', 'SCONJ', 'VERB', 'ADJ', 'PROPN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', 'PER', 'PER', '']"
1497,1497,NUM,¿Que las probabilidades de parto son a gemelos?,perc,"['PUNCT', 'SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
1498,1498,LOC,¿Cual es el lago natural mas grande en Pensilvania?,other,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', 'LOC', '']"
1499,1499,NUM,¿A que distancia es el Reino Unido de Londres de California?,dist,"['PUNCT', 'ADP', 'SCONJ', 'NOUN', 'AUX', 'DET', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', '']"
1500,1500,ENTY,Llame a los dos cuervos misticos que Odin tiene en su orden,animal,"['VERB', 'ADP', 'DET', 'NUM', 'NOUN', 'ADJ', 'PRON', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN']","['MISC', '', '', '', '', '', '', 'PER', '', '', '', '']"
1501,1501,ENTY,¿Que la especie de Winnie era el &161;Que va!?,animal,"['PUNCT', 'SCONJ', 'DET', 'NOUN', 'ADP', 'PROPN', 'AUX', 'DET', 'PROPN', 'NUM', 'VERB', 'PUNCT', 'PUNCT']","['', '', '', '', '', 'PER', '', '', '', '', '', '', '']"
1502,1502,DESC,¿Cual es el VIH de virus?,def,"['PUNCT', 'PRON', 'AUX', 'DET', 'PROPN', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
1503,1503,NUM,¿Cuantos los años son Benny Carter?,count,"['PUNCT', 'DET', 'DET', 'NOUN', 'AUX', 'PROPN', 'PROPN', 'PUNCT']","['ORG', 'ORG', '', '', '', 'PER', 'PER', '']"
1504,1504,ENTY,¿Que Hermann el libro de Hesse dio su nombre a un grupo de rock?,cremat,"['PUNCT', 'SCONJ', 'PROPN', 'DET', 'NOUN', 'ADP', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', 'PER', '', '', '', 'PER', '', '', '', '', '', '', '', '', '']"
1505,1505,LOC,¿Donde hace el Santa Fe Rastro comienzan y se terminan?,other,"['PUNCT', 'PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'CONJ', 'PRON', 'VERB', 'PUNCT']","['MISC', 'MISC', '', '', 'LOC', 'LOC', 'LOC', '', '', '', '', '']"
1506,1506,ENTY,¿Que libro la continuacion es al Futuro Choque?,cremat,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'NOUN', 'AUX', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'MISC', 'MISC', '']"
1507,1507,ENTY,¿Que animales africanos son conocidos como los Cinco Grandes?,animal,"['PUNCT', 'SCONJ', 'NOUN', 'ADJ', 'AUX', 'ADJ', 'SCONJ', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'MISC', 'MISC', 'MISC']"
1508,1508,ENTY,¿Cual es el alfabeto para el latin?,letter,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '']"
1509,1509,ENTY,¿Cual es el miedo de ranas?,dismed,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
1510,1510,LOC,¿Que ciudad en Canada es la menor - poblado?,city,"['PUNCT', 'SCONJ', 'NOUN', 'ADP', 'PROPN', 'AUX', 'DET', 'ADJ', 'PUNCT', 'ADJ', 'PUNCT']","['', '', '', '', 'LOC', '', '', '', '', '', '']"
1511,1511,NUM,¿Que edad tiene Stevie Wonder?,period,"['PUNCT', 'SCONJ', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'PER', 'PER', '']"
1512,1512,HUM,¿Quien era el primer presidente Taiwanese?,ind,"['PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', 'PER', '']"
1513,1513,HUM,¿Quien es Luke Skywalker 's padre?,ind,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'PROPN', 'SYM', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', 'PER', 'PER', '', '', '', '']"
1514,1514,ENTY,¿Que ansia un dipsomano?,other,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
1515,1515,DESC,¿Cual es la definicion del sistema de armas de termino?,def,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', '']"
1516,1516,DESC,¿Cual es Christopher Marlowe 's y Shakespeare 's contribuciones literarias a la literatura inglesa?,desc,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'PROPN', 'SYM', 'PROPN', 'CONJ', 'PROPN', 'SYM', 'VERB', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', 'PER', 'PER', '', '', '', 'PER', '', '', '', '', '', '', '', '', '']"
1517,1517,ENTY,¿Cual es Nero Wolfe 's bebida favorita durante horas de consulta?,food,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'PROPN', 'SYM', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', 'PER', 'PER', '', '', '', '', '', '', '', '', '']"
1518,1518,HUM,¿Cual es la primera compañia de ordenador personal?,gr,"['PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '']"
1519,1519,ENTY,¿Que es el camino mas eficiente comenzar un barbeque?,techmeth,"['PUNCT', 'SCONJ', 'AUX', 'DET', 'NOUN', 'ADV', 'ADJ', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
1520,1520,HUM,¿Quien era Jane Goodall?,desc,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', 'PER', 'PER', '']"
1521,1521,DESC,¿Por que son cosas alli en Braille en las maquinas de ATM aquel paseo de gente por?,reason,"['PUNCT', 'ADP', 'SCONJ', 'AUX', 'NOUN', 'VERB', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PUNCT']","['', '', '', '', '', '', '', 'MISC', '', '', '', '', '', '', '', '', '', '', '']"
1522,1522,LOC,¿Donde esta la Isla de Hombre?,other,"['PUNCT', 'PRON', 'DET', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', 'LOC', '', '', 'LOC', 'LOC', 'LOC', '']"
1523,1523,ENTY,¿Que libro escribio Aaron Hass?,cremat,"['PUNCT', 'SCONJ', 'VERB', 'ADJ', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'PER', 'PER', '']"
1524,1524,NUM,¿Cual era el n&250;mero de victimas en la erupcion de Montaje Pinatubo?,other,"['PUNCT', 'PRON', 'AUX', 'DET', 'PROPN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', 'LOC', 'LOC', '']"
1525,1525,NUM,¿Cuando comenzara oficialmente el milenio?,date,"['PUNCT', 'SCONJ', 'VERB', 'ADV', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '']"
1526,1526,HUM,"¿Quien creo la historieta, Garfield?",ind,"['PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', 'MISC', '']"
