1042400	1040024	12961400	13010900	19031100	18361700	15492800	17610900	19353300	17890100	14913900	13953900
1163600	1160036	13280500	17611000	14534000	13162900	13620300	14683100	18913000	18073300	14783300	14071100
641000	640010	16201000	13962800	12850700	15543500	13251700	18873900	11432100	11142900	14200100	12133500
1263600	1260036	18051900	10232100	19632400	15824000	18913300	16222900	11632800	11440400	14502500	19390200
620200	620002	11760700	11973200	11533500	15632700	15483900	10062500	15592800	19401900	18780200	17120600
2803700	2800037	11733100	14013300	18361700	11800100	18911800	11551600	14350500	18750600	11572900	14423800
43000	40030	18861200	11142100	11690600	14103900	13151200	17230400	15392600	17433900	19402400	17881400
2402300	2400023	13460600	19381400	12360900	11612200	16731800	14421700	13391100	17131300	17233200	13532500
2713600	2710036	11352400	13840300	16681800	12403800	13470500	17940400	10162500	12371900	18082700	11541600
2820100	2820001	15590100	14143900	14030600	13611500	17584000	16760400	11241200	11872300	12133500	18712600
673800	670038	13962800	17440700	17141600	13291400	17283700	17233200	18361700	18810500	13392500	16903000
682000	680020	19082100	16622400	12541000	10981300	14352400	16643800	14030800	11581700	15882700	17750700
20013400	20010034	18261800	13642200	17541700	19580600	11572300	13500800	14244000	11583100	18372900	10813600
1812500	1810025	16780600	19950100	15163400	14180100	11583100	11142900	13801600	12403800	18651500	14321800
2743300	2740033	11930400	15681500	10313400	19603200	11660300	13541000	12703100	16312400	14622600	17243600
1051100	1050011	12282300	13490100	18243500	16021200	15003000	14671300	17283600	16632600	16312400	14520400
14000	10040	16973300	16222900	10753200	12851200	13953900	11743100	13540600	19110300	11572300	19120300
1222700	1220027	19351900	11680900	15221300	10990600	13331800	11940700	16953700	12361700	11581400	15823500
1230900	1230009	17243600	12881100	19241900	13612100	13830100	13953900	14041900	18452300	10823600	17610100
2771000	2770010	15770100	10981900	12850700	18911800	10973400	13713100	16280300	13073400	16870600	12150500
632500	630025	10900600	13552300	15093100	13561900	17243600	13401300	15383100	10760100	11751500	11303000
10300	10003	15612500	11632800	19313000	19162300	19562200	18623500	12542600	10553700	19691000	16800200
2850900	2850009	17460100	10711200	10191700	11611300	15262900	12491400	16761800	17141600	11573900	13812300
632900	630029	17341400	16421800	12321300	17412100	16544000	13533600	13953900	14072500	14160300	17342400
703500	700035	14472000	12163600	12124000	10783500	14901900	16490800	13333900	18742400	10513300	18061000
641100	640011	10000200	11301800	16432700	13962800	10060100	16421800	14730800	13480500	19624000	11090600
1263700	1260037	17144000	18060500	12744000	17262200	10730600	14073900	16810500	10242900	14220700	13032500
2803800	2800038	16531500	14073900	18932100	13960300	11340900	18413100	18200100	16420900	19322600	18361700
1081700	1080017	17230100	12463800	15824000	17141400	15380300	10981300	10041200	15632800	13540500	11333600
43100	40031	10683000	10873600	10852200	10281200	17062100	15111800	19751500	10582900	15752500	16642600
2402400	2400024	12210400	11330300	12403800	16540800	17371900	17613900	14052200	10600100	18040300	16573100
2713700	2710037	11210700	14723500	11550900	12403800	10373400	15573700	13463100	17141600	13280800	16530900
2820200	2820002	11103200	10782100	14033000	15551500	19921400	18841300	10900900	11080900	19792400	17610800
640700	640007	15824000	13040900	14013400	16741900	15390800	19870500	11213300	18001500	18321900	11901300
1083500	1080035	12452800	17262200	10140100	12403800	10671300	16554000	16340600	15692100	17791000	16283800
682100	680021	11612200	13783100	14272600	19160800	10132200	13962800	17173300	17532100	11971900	12882800
1812600	1810026	18283500	18861200	19401900	13602800	16402200	10420800	16222900	19070300	13953900	19593600
690300	690003	16140400	18933000	13472800	18221400	17331000	10583200	17743600	11091400	17102800	19693500
2853000	2850030	18512100	13321200	19783600	14561600	11061500	19252600	18771100	14162900	18001500	15112400
92300	90023	15292700	14981500	12411700	17830300	16630300	16200600	12493900	15552500	14640300	14540200
673300	670033	15661400	19504000	15380100	17243600	12744000	12662900	11391900	10712800	15473200	13953900
1222800	1220028	17141400	15824000	13962800	17133000	18512800	11332500	16060200	16222900	12083200	11703700
2762900	2760029	16440800	14902700	16562400	16580100	12891800	14063800	11701200	18361700	14840100	17151200
1231000	1230010	15041100	11142200	13463900	17262200	11292400	10541100	14580200	17583400	16352600	19221200
1160900	1160009	13460300	12344000	19982400	11573900	15492500	19390800	11583100	17262200	16661800	13962800
2771100	2770011	15461900	16222900	19542100	12080200	16421800	15860400	12912400	19571300	10892000	11503800
10400	10004	13870300	10170400	10690700	13962800	16072000	14690300	12382500	15650200	13990400	17322400
1042600	1040026	17232700	17243600	11860200	11583100	16233700	10292100	16421800	19392600	17122900	17230100
641200	640012	19162900	16661200	11711400	16460200	13171900	13012800	10980500	11513100	11353500	17411100
1263800	1260038	14150800	11042100	15420400	15993300	10383500	11983700	18911800	11821600	18373000	17122900
2803900	2800039	14013000	15541200	18040200	15352800	16222900	16891900	17673900	16760400	16372300	16900900
43200	40032	19853300	13243400	12450600	19630200	18903200	12103500	16320600	12873200	11573900	14813000
621600	620016	17634000	18623800	14051600	12381800	11910300	18453600	14662100	14780200	17972900	11142100
2402500	2400025	19943100	18042700	17783700	13932300	10840600	13482500	17711500	16562900	11860200	13962800
2713800	2710038	16083000	13482500	18901800	12241600	18393700	12510100	18200100	12873200	11983200	14783900
2820300	2820003	10701100	11912800	13693500	13882600	10923500	11032600	18703400	15110300	10780600	17702600
2843000	2840030	11590400	16772900	12873500	18562700	15461900	13653800	12582000	18903200	13522700	17281700
674000	670040	17122900	13020600	11693800	13662800	18903200	17862800	18720100	18153000	14852000	12403800
2740600	2740006	12241800	13200500	19370800	11611900	16650700	13541300	11941100	16661800	11271700	10083300
661300	660013	14063600	14451700	15652000	16800800	18931900	17553200	18361700	14423800	18942400	12602200
682200	680022	11622200	10773300	12083400	13373900	12301300	10261200	12032900	11611300	17232700	18453600
11300	10013	19652500	13271400	11581000	11642000	14013900	13721400	18911800	15673400	14193000	15822800
1812700	1810027	11583700	13633000	13073700	17461600	10264000	13812400	10394000	13982300	10581100	17230100
690400	690004	12632500	17633500	17611800	14943100	14792900	14860500	17550500	17392700	14423800	19842200
2811600	2810016	15793200	12992500	16612900	18002200	18613100	15824000	16650500	16371400	15033700	10253800
2853100	2850031	11800200	18013500	11591300	12490200	12972700	10621600	16162400	15750300	19352500	15053700
92400	90024	17583400	17320800	11581400	18231600	17732700	17442000	16150700	10422900	17141500	15023600
2721900	2720019	12213000	14150200	11352100	11652800	18011500	15901700	14851500	13533800	10293300	17403600
1222900	1220029	14423700	17230100	13962800	11533700	19522000	15462200	10810700	16171600	17523400	13482500
2763000	2760030	12101400	10860300	17622200	16222900	14140900	10720500	12403800	14423800	11880400	17122900
2713300	2710033	13360800	17122900	18221700	18143400	18330800	18693200	17472300	13272300	18672600	14611400
1231100	1230011	19912800	17622400	13671200	14411300	17122900	17931500	14423800	10730100	13303500	10652000
2771200	2770012	16760900	15183100	17833900	18053300	17242000	17230100	14043000	18613100	11622200	10653800
1212800	1210028	15212800	18462100	10753200	17230400	18440100	10261800	15262400	13962800	15202400	13943800
10500	10005	10691000	15900400	14040500	13663000	11583100	10681900	15291300	10640700	19610600	16390900
633900	630039	17492500	16383700	16392000	13470600	13740100	16421800	15951200	14360500	18783000	17243600
633100	630031	12572500	18581400	19661600	14071700	18351300	15730500	17362200	13962800	18361700	14073900
641300	640013	18361700	13990600	18201200	15682600	15771300	16183800	16283000	13203100	17813900	11311300
90500	90005	16702000	17243600	18610200	12651200	19433500	11061200	14593000	19390300	13040700	19093400
1263900	1260039	11881700	11993600	16353200	15841900	16653000	14073900	12771400	19231500	16041800	18042400
60900	60009	14141200	15523500	13484000	12691000	19513900	15121700	13982300	11541600	18650200	18923500
2804000	2800040	15351400	19070300	18961300	15561300	10201200	16421800	17342400	18843100	16483000	19923700
1252400	1250024	17141500	18660500	18361700	19503500	14073900	16222900	13962800	10191100	13470500	15824000
43300	40033	13340800	16690300	10923000	13483800	14062800	16860200	17262200	11903600	12784000	13953900
2402600	2400026	15221300	13260900	13073400	11142200	13272600	15901300	14423700	17650800	13962700	18221600
673500	670035	12130400	15793000	18474000	13803200	18891000	15892900	17262500	15283200	16290100	11852900
2713900	2710039	19960900	15452300	11271400	14633700	19313300	19651500	12403800	10012200	11591600	12432300
2820400	2820004	11453900	13403400	14423700	15462800	14242400	15273400	15233100	17433600	19653800	15493700
2722100	2720021	15373100	15072100	10841900	11621200	14363800	11560900	10001000	18083600	15662000	17693400
642100	640021	13031100	16680600	13680700	11602100	19480700	16373600	18191900	17631000	11591500	13270500
682300	680023	11632600	16730700	18951600	11171700	13962800	15672400	17241600	19721400	19861100	17390100
1812800	1810028	10460200	15670900	12121500	11220500	11172700	12902400	11621700	13953900	15233800	15791900
2721700	2720017	14441300	14411000	17770600	15610900	12712400	19221800	17710100	14272900	15021500	13541900
690500	690005	15751300	16611700	11632800	13832000	13601700	13762300	17262200	13261700	17433000	19862600
2853200	2850032	10000100	19591100	13343100	17122900	11122000	11482200	13571200	18022600	13962800	10142100
12900	10029	18861200	19562500	10284000	15824000	16341100	12391300	10520200	12652300	19671900	11371500
92500	90025	16463700	12023700	19883600	10291600	13962800	17753400	15270900	11123900	11690600	17132000
1223000	1220030	11142900	13453800	11860200	10821000	15543200	13011600	18623600	15530200	13962800	19471700
2763100	2760031	15833800	14423800	13652900	11912200	15361700	16032900	13121900	17262200	12403800	17243600
1231200	1230012	10921500	17623600	10401900	16111300	11581000	19024000	12741500	10630500	16743600	14063900
2771300	2770013	11631200	14352400	17821900	16160400	17122900	12972700	17243600	15083300	15061400	11142200
10600	10006	14823500	16412800	13193900	10930700	13573900	18692000	14771500	13553200	14410900	10401900
1162300	1160023	11270100	15273700	16311300	17321600	17721600	18120200	11701300	18361700	15492700	13953900
633200	630032	11610700	10841900	11592900	19220200	11570600	19504000	19451400	16421800	17641200	12230200
71400	70014	17330300	10680700	12744000	13641000	10942700	18200800	13690200	11321500	12170300	10502100
641400	640014	16822400	11581900	18550400	19912100	10062100	14611800	13953900	15901700	17450500	13962800
1264000	1260040	17092700	16564000	16090800	10730500	14503700	16961000	10633500	18871800	13962800	17292400
43400	40034	16222900	15813200	11611300	14700500	18903200	13601700	18040200	12101400	11240200	11583100
2402700	2400027	11831600	16950800	17141600	16150700	17232700	19842100	12642700	12603400	13953900	17493300
1080300	1080003	18903200	13962800	14702600	14480400	10753200	14953100	17791500	17141600	17150300	10622300
2714000	2710040	19553000	15942000	18231600	13533200	13922400	15303900	19420400	17662900	17243600	10751700
623000	620030	15203000	13332900	11303200	18371900	16990500	19013800	17471700	11373600	10753600	13361000
2820500	2820005	18011500	19233200	12832400	11272900	14151800	12650200	15693400	18560400	12742100	16091400
1083800	1080038	12173000	17241600	16660200	18053900	12230600	13151800	14683400	17100100	15293000	16832600
682400	680024	10243600	11823200	13360900	12282400	15880900	19490400	11312300	13552300	16303300	11612300
694000	690040	14371200	16162600	16840300	12711100	14021400	15631000	18903200	12473700	16941100	18902600
1812900	1810029	12652600	12022800	14071000	17163500	15313300	16222900	18052200	11812500	14371300	16181400
690600	690006	12840800	13010600	13460300	11260500	11941200	10252600	16113300	16572300	13880700	15570200
1241500	1240015	12610200	12053800	13544000	13953900	17051100	12933000	16391300	14384000	14002900	17232700
1072200	1070022	16222900	17703900	18903200	13561400	18011500	11214000	13873800	10924000	15132700	15824000
2853300	2850033	12062700	17420300	14242900	13501300	18200200	18361700	18873400	15572000	17122900	13232100
92600	90026	11860200	13482600	16613500	14870600	17953700	10270600	17243600	18161400	15571500	19192300
1223100	1220031	12010700	17462700	13852100	11542700	13482300	13953900	13160500	15590500	17312000	18380400
2763200	2760032	14053600	15824000	12721000	15352100	11611900	14670400	14423700	11690600	12012600	14423800
1040800	1040008	14620900	17230300	16503900	11120800	14300600	17413100	17492400	13310900	11142100	15220800
20013500	20010035	15330400	11840900	10891700	19321900	15952300	17332300	13962800	19151100	12620300	13573700
1231300	1230013	13860800	19701200	17173300	18811900	19290500	18623600	10423100	11702400	14382200	15273800
2771400	2770014	11970700	13661900	18303700	18221900	10601400	19230500	14414000	19551600	13962800	13561900
10700	10007	13141100	12583200	15930400	17141600	18021900	11244000	14002500	13681100	15890600	16603200
2791000	2790010	10603600	18461200	13140800	15823500	18403300	14423800	18361700	15824000	12593500	13030500
702200	700022	13953900	11332800	17941800	10973200	10123000	19150900	12243300	15361900	13453700	13460400
633300	630033	14382200	11423000	17792000	16760100	16343100	16840200	16282400	17702500	18621500	16391100
641500	640015	15023300	12650500	13962800	11860200	17743200	13460600	14073900	10110800	17122900	17481600
1080400	1080004	14810300	18342600	14603700	14973300	18820900	15581700	15632000	10623900	12200800	14362200
43500	40035	17370700	12942700	14931500	17170900	19471300	15952200	17352400	18911800	13953900	14243200
2402800	2400028	15253200	17122900	19543200	17473800	10450300	19600400	10763700	19521100	15753800	11860200
1253800	1250038	11980100	16292000	11441900	10123900	11860200	18582600	12100300	17313500	14821200	17241600
51700	50017	10141900	18822400	12920900	16933400	17262200	18182200	15773100	18532300	11273100	11142900
2820600	2820006	18970300	11750700	11811300	10170700	10592700	10620400	11590900	11510700	10373500	17891700
60500	60005	18033800	17593900	19631900	15940600	11301000	13232100	12881000	18903200	18021900	19113500
1083900	1080039	18483600	13962800	15212200	18362400	12340100	14142600	10770400	14040600	19311500	18712600
702500	700025	11383200	19140900	15961700	19380300	10602500	14743800	15801400	16763400	19760900	15010100
2730500	2730005	19130800	14171800	12161400	14073900	15940800	10540300	12593700	12032000	17243600	13962800
1813000	1810030	12642700	16352300	15241100	17464000	17532300	19113700	19772200	12403800	14471000	13953900
1053100	1050031	15790500	15772300	15793600	15362100	11580600	19780600	12483000	16872900	18903200	14060700
690700	690007	12273100	11444000	14662100	16222900	13953900	17900500	17083600	16421800	17481300	17132000
2853400	2850034	17631000	17951100	18922100	14172300	14382100	13360900	16993700	16421000	12821400	14210100
92700	90027	14423700	15493900	17243600	18553200	10453900	17232700	10493900	11981600	12744000	11611300
1223200	1220032	19592500	16421800	15543900	11693900	13003000	15353000	19271200	13302000	14320300	19031300
33200	30032	17241600	10923700	15712800	15202000	12540600	18361700	18851100	17342400	14662300	13542300
2763300	2760033	17230100	17242000	12431600	12701700	17962500	18361700	17262200	11723500	11863600	12060100
1231400	1230014	13962800	11941000	15453100	10841900	13953900	12022500	17431500	15520600	11573400	14412100
2731100	2730011	10673100	16222900	13953900	11581900	14833200	13890900	13182600	13353900	15271600	17553200
2771500	2770015	19163500	19793200	10403200	17642500	12091900	13962800	16952100	13122300	12222200	10770700
10800	10008	19901300	12421000	11622200	15883500	18343400	12232000	15691000	11051600	13962800	12880700
1043000	1040030	13953900	14332200	17631800	16952300	14073800	13933000	10030100	18861400	11291200	11850400
1163700	1160037	16760100	14471700	19813600	16944000	19143400	16112400	17230400	17141500	19393900	18162300
641600	640016	18040300	17253900	15250200	12503500	17981600	17231500	10843100	15824000	14423800	16322900
72800	70028	13333300	11573900	14921900	12293500	16612900	13482600	15321700	11643900	15212100	14350800
43600	40036	11781700	19390300	15171000	10782400	14842800	14393100	16421800	17113300	11580900	12872600
2402900	2400029	11570600	11860200	18361700	14352500	18413600	11642900	18991700	17340500	12220400	13330300
51800	50018	15283600	13962800	17621900	14931200	15783200	16143100	17690600	15201800	13960500	13953900
2820700	2820007	17282100	11272700	13601700	10590800	16650700	16483400	13953900	12403800	10922400	10041300
2722400	2720024	19811600	19530200	17020900	11611300	19272000	15841900	13953900	16281900	13023200	17122900
682600	680026	18762200	13962800	16760700	16921500	13942400	10573800	19871100	18773400	14923000	16683600
2400700	2400007	13372900	17962100	10970300	10972500	11643000	17812800	15311700	12823800	11302100	16893700
1813100	1810031	14423800	14911100	11142900	15710400	18560500	11683200	15221900	14040300	14613800	15191200
690800	690008	16201800	19563900	11133500	12942700	14312100	15372900	19590100	13953900	13483600	16761700
2853500	2850035	11763900	13862000	15380700	17611000	12403800	11153500	11373700	17842700	13962800	15073800
2791200	2790012	13500800	19292100	11560900	16421800	13962800	17243600	16391800	10751700	13953900	15693200
92800	90028	18082200	18124000	13551300	10762800	17721900	13551100	13722100	16661800	11570600	17362300
2712000	2710020	14052300	16503900	15072100	14150700	16222900	17353200	19102200	15680700	11093900	10953700
2763400	2760034	19083900	17650600	13460400	18152900	17243600	18653300	17842100	12972700	18840400	17591000
1262800	1260028	10951600	18933600	18910800	13760900	15813500	17923700	12622400	18960300	14310200	12482900
2771600	2770016	15072800	19961600	14850400	16440700	11301900	14073900	13430500	13962800	16141600	17692700
632600	630026	17141400	18843400	19272800	10002500	13513500	18073100	12133200	14772900	12972700	19070300
10900	10009	13962800	11480800	17623300	16761700	10101300	17052700	19970500	19182900	16682400	18240800
632400	630024	16083000	13962800	15263300	14483200	14173300	11033700	19713300	18903200	13050800	11183100
633500	630035	13940300	16163400	11622800	14423700	13953900	10413400	13700900	14951900	14421900	13523400
703600	700036	13953900	17231300	19690100	17241600	12403800	14393000	11593900	13951800	11654000	12823400
641700	640017	17230100	11171400	16981200	12881000	15784000	16013300	19542300	14070400	11892500	14971700
22300	20023	13460600	17622400	11353900	15660600	13953900	10371400	10841800	15661800	17031600	11990900
2720200	2720002	10751700	16542600	18040300	16993000	15630700	18903200	18282100	16640100	13390700	12161400
43700	40037	11952800	13962800	10150400	14680500	12822300	14791300	15071100	19123200	11292300	11560100
2403000	2400030	10782100	10752800	11592000	17232700	14490200	15782600	16252600	10420700	11991500	16320200
51900	50019	13311300	12331900	11311200	18403900	17141500	14152600	10742300	11902000	14680400	16222900
2820800	2820008	14982400	15824000	11484000	12403800	13962800	17020500	10241100	12061000	11271600	18013600
640800	640008	10361500	17782200	17320500	15331400	13892500	14883400	19132300	17242000	11311800	12902600
2722500	2720025	14181400	12403800	14630800	13262000	16520900	16091100	15253500	14783100	19642900	17242000
2730700	2730007	17611200	12530600	14073900	10821400	16783700	14423800	11072900	13962800	11591500	13372900
1072400	1070024	13750100	13962800	15383000	16343300	15633600	14522100	11190100	17262200	15770300	14132200
1813200	1810032	15072300	16933800	16061100	13730200	17141500	19441900	13571500	14592700	18733900	11560100
690900	690009	18021800	14904000	17402500	15451400	17682500	19801300	10173000	16953200	15841100	16892100
20013600	20010036	10841900	16721000	17233200	16943200	12731900	11142900	12743500	16200500	13962800	12932200
2853600	2850036	11523500	14423700	11863100	11844000	11520300	18152600	10912600	18951300	13953900	18901600
92900	90029	14941500	19661900	18871700	15423500	13542200	14452700	14423800	17623300	14851300	17622400
1223400	1220034	15020100	12190400	18631000	11760200	14203600	18361700	13953900	11522700	11411900	11140700
663500	660035	11011000	18062300	14490100	17230100	14252600	16760100	19351300	13423000	13253600	17210900
1231600	1230016	13360800	10161300	10253800	18612000	16273000	19892900	16753500	15792200	17812900	17122900
1263400	1260034	12042000	11781500	17513500	13531400	11142200	17402600	11560900	14090900	14922200	10043600
2771700	2770017	17163000	14710200	12323200	15581300	17611000	16330400	17811400	17243600	12331600	16263500
11000	10010	15112700	17262200	17472300	19211400	17241600	15071100	17983600	19591600	16762700	14213700
633600	630036	17611000	10882600	10770400	18192300	15721800	15040300	16700700	11543800	11181800	16663700
1252700	1250027	13542200	13310900	18170200	13962800	12220800	15183900	15531200	10841900	13492100	15362100
1051400	1050014	17233200	17230400	17720200	15622800	11450500	13032900	17232100	13970700	14040300	14642400
2721100	2720011	18361700	17243600	11253300	10753200	17242000	15223100	19364000	15072200	15063200	13562600
2403100	2400031	14751200	18361700	13962800	11003100	15140100	11633200	14503700	15222300	11860200	17271300
52000	50020	14403200	14102800	18051700	17422900	11171300	15212100	17782100	11703600	19213200	18061200
60200	60002	16162000	11551900	10691000	16312400	18070700	18720700	19061000	17512500	15352800	15580600
2740700	2740007	16152500	11651500	15692200	11263200	17233200	15133600	17163700	17141600	10161800	12881300
682800	680028	14601900	18210500	10552600	12741600	16682300	17141500	17531500	14273400	17630300	12540600
11400	10014	16093900	15410100	13953900	12403800	16090800	17391800	18351300	18781800	14470900	17631600
1813300	1810033	14320400	18501600	13953900	10291800	13032200	13430600	14822700	13881600	12890400	11313500
691000	690010	14423800	11453200	11583100	11821000	10602800	18811500	16150700	15783800	17472400	15003600
2402100	2400021	11632600	18361700	13953900	18371900	11563300	17232700	14423800	14611900	13830100	11860200
2853700	2850037	13271200	14261400	16633000	15972300	19442900	17691200	19252100	17973900	17232700	18361700
93000	90030	11530200	13100300	10770500	17122900	17262200	18361700	16442300	19861300	15162100	12892100
1223500	1220035	12161100	13962800	14423700	18913100	16760700	18651300	10991400	16822100	14572500	11142200
2763600	2760036	13953900	11681400	17563400	17893300	13260900	16421800	16033500	10793000	17612000	14352400
2713400	2710034	15453900	15932300	18952000	13720200	18583800	15350500	12873600	12290200	11461300	12912300
2801300	2800013	13772400	11632800	11621300	11583900	16421800	19843700	14422900	12733200	14931500	12133500
1231700	1230017	18844000	19603100	16672000	15401600	17242300	17250200	14051500	15773900	19504000	16130800
2771800	2770018	13953900	16673200	13102700	14371100	13351200	10912000	14422200	13962800	18200100	15781700
1212900	1210029	15970300	14371700	12561400	15773500	14390100	14793300	14352000	11423900	10282500	18642800
11100	10011	19890700	11853000	18253200	11651800	14423800	14202100	17390700	16421800	16972800	17251500
1043600	1040036	19052900	19471500	11340500	12160800	11673400	13462200	12871400	16222900	18781600	13562800
641900	640019	10712800	15172900	19703000	14382900	15850500	16113600	13232100	11142200	10481500	18341500
90600	90006	12692900	10253800	14311200	17151300	18782800	13544000	15473900	19402100	10383800	11391900
650100	650001	11401000	18361700	13962800	16460400	15421200	10441200	10570600	15324000	11472000	13833000
1252500	1250025	11173000	16642800	14290100	11612300	15731700	15791900	11583100	16130800	13542300	13093400
2403200	2400032	17141400	16761400	15242400	10402200	15902600	17301900	11302100	18131200	13910400	16132800
2721600	2720016	15090600	16961100	14414000	14560800	11881500	19182600	15662700	18361700	19573000	13953900
52100	50021	14423700	17232700	16421800	17243600	18462300	15971200	19770800	11641700	18701200	12810900
2821000	2820010	11590700	13953900	16371400	11621200	10611800	10581600	15120600	10440300	18850100	11630600
2792300	2790023	16082900	16570100	19760900	12254000	10103400	16151800	13902100	18202100	18903200	16651800
60300	60003	11263000	13280400	19513000	17122900	16700300	14760700	12211500	19413100	14461500	18041200
2773300	2770033	14040100	15430900	17613100	15953500	18881100	15462500	13192200	19142300	16742500	11440500
642200	640022	11142900	15533100	15462300	12232000	12321100	11603500	12963600	13360800	16761700	11583800
2730900	2730009	18762600	18361700	17272900	14343100	14423800	12270300	10011500	17141600	13713000	10134000
52200	50022	14703400	12344000	11623000	15063600	18552700	15940500	12452200	13372400	14074000	10932000
1813400	1810034	14370900	14360900	13483800	17202100	18932600	11323700	14801500	14073900	14391100	14042500
691100	690011	10890500	15201700	16421800	13464000	14423700	17141200	11573900	17233200	13492700	12952200
610800	610008	15300600	15812200	13291900	16760200	18143600	15260800	15192500	16891700	17630300	13670800
2853800	2850038	15824000	14423800	15491700	13962800	18783100	10790200	18143500	17141400	15351000	12320800
1260700	1260007	18763700	11842500	14073900	17443600	16803800	11171300	17762500	18102300	18291900	15712900
93100	90031	12273400	17613400	18903200	11783900	11582700	13962800	17781400	17270900	18142700	12744000
1223600	1220036	15321600	10422900	15320600	15861000	10133400	19112500	16131100	17503200	19820700	10723200
2763700	2760037	11323900	16222900	11633800	10590100	12591600	10420500	13541600	17411300	13980500	16713000
1231800	1230018	18040200	17331000	16491700	13742600	15811800	14573700	19590500	12213500	18921800	16473700
2771900	2770019	18040300	15740800	11163000	14330300	13483200	11640100	13763600	16113900	14610200	15824000
11200	10012	14372900	18903800	17141600	15522000	17472300	13962800	19750600	13953900	14861300	13551600
2800800	2800008	14883700	10431800	10001000	15463900	18601700	16761700	10150600	18490600	17001900	14930500
633800	630038	17232700	17263700	17692000	17812000	17280800	18423600	15460900	12263900	17262200	19830300
71500	70015	18903200	16283000	15751300	19320500	19413300	19511700	19502200	11142200	18643200	13953900
1051600	1050016	10980500	10472400	13561900	19131100	17272900	13462800	12341100	16713500	14470500	12071000
650200	650002	14992300	11003100	15722800	14384000	15272200	11284000	14790700	16841200	14204000	14941500
44000	40040	19980800	16083000	12831100	15824000	15883100	13161500	17890200	11650100	11612800	15002300
2403300	2400033	13851900	18341500	18550500	11600800	18801400	13540500	11142200	16532900	16943500	17141600
623100	620031	13953900	18453500	14371900	14370600	16843900	13601700	13730800	13460600	17242000	11570600
2821100	2820011	11381800	19543900	14423700	15082000	18412300	14423800	13953900	13402400	10980500	11391400
2722800	2720028	19971400	19990300	11413900	12673600	15392200	17233200	13562800	13880700	15941900	16011700
683000	680030	14423700	19131700	18533100	12403800	10774000	18651900	17663400	16170300	10662200	13110600
1813500	1810035	13011500	16672900	11863100	13962800	17083200	13882600	16261200	16231400	15032900	14470400
691200	690012	14223400	11611300	14301300	13443600	10114000	19812200	17630300	17902300	11263000	17483800
12800	10028	17141600	13962800	15452900	17623300	17242000	10853200	15300800	13060500	17211300	18751600
2813100	2810031	17902200	15440900	14593100	13962800	10753200	10463700	17881500	17283000	13591800	17692500
2853900	2850039	16883800	15824000	10664000	10393400	17191400	14660400	10201500	10782400	12383200	12623200
93200	90032	13460300	14872700	11221000	13680500	11513000	13533600	16393300	19812300	17262200	11691800
83800	80038	16421800	14982200	11622200	19692600	10152600	17141400	19861500	13581200	13473800	15221900
1153700	1150037	12021700	15222700	10222300	16080900	12261700	12652200	13490100	10733500	15610100	11980600
1223700	1220037	13463900	17632100	16280700	12840700	18192300	12890400	13962800	16611100	13850800	18040200
2763800	2760038	18500600	13411900	10331800	19171300	10882300	14941600	14792400	13252800	11183200	11272300
1040900	1040009	11142200	12571200	15390800	11102300	14131000	11341300	18360700	17772500	17922800	17243600
1231900	1230019	16944000	11610700	14332500	12372200	12480700	13632900	18892400	16091700	14830900	15430900
2772000	2770020	19043500	15863300	10751700	13511700	17243300	18201800	16601200	16152900	11700300	10462200
2722200	2720022	19721900	10981300	15793200	10041600	10773000	16262600	14423700	12972800	13460400	17522600
1240100	1240001	11351800	11963400	15261900	17253500	10514000	12260100	14300800	15072900	11810300	13991600
2780200	2780002	17002300	18942300	14344000	15612700	12611600	11582500	17001200	18450600	11093900	15651300
2750300	2750003	12933600	19590600	13530200	16051500	17241600	19670800	12193200	10463300	18780700	10531400
1043500	1040035	13260900	19522400	15222300	11453300	17650600	17620300	17951100	15033700	19772400	18161800
1051700	1050017	14293400	13962800	11402600	14911000	10262400	18623600	11142200	13631700	18543000	19070600
650300	650003	15113700	16760400	19202200	12202600	18933000	10481800	12403800	11692800	11142100	19712500
2403400	2400034	11603500	14721400	17611700	13552400	18202100	17243600	10442900	10891900	18623600	17262200
22200	20022	17230100	13273200	18253900	15394000	10882900	17572000	11630500	17613900	19892900	15432000
52300	50023	13533500	12172100	13430700	17432000	15190700	15000200	16893800	14423700	14733900	15911400
60600	60006	17391600	13413900	14190700	13552300	15053900	17602700	13953900	16702900	15952300	14411100
2722900	2720029	12163600	12330800	12203900	12542300	13543100	11142100	11260700	19540300	16902800	10553600
683100	680031	14172800	11693500	13953900	17743900	11140900	19091400	15824000	17243600	18033800	19931200
1813600	1810036	10800100	15790300	14861700	17482900	16103200	17053900	11582600	18013500	16071300	17243600
1053200	1050032	15824000	19103800	17932500	18383600	13953900	16833200	14423700	18361700	11394000	10181900
691300	690013	16573100	11300500	16141600	17141600	15120800	15420300	13953900	18911800	13951700	17723500
62300	60023	16282100	17002300	18933400	17243600	14411500	18661600	10371700	11860200	17262200	15483900
2710200	2710002	18903200	17241600	10043200	16811900	11183200	14423700	17122900	11581900	16083000	18953400
2854000	2850040	10780100	11331000	16421800	13953900	14582600	17581700	17540600	12321700	16760400	15143700
2762600	2760026	16633400	10501700	13582300	15121000	14114000	15841900	17262200	16421800	14073900	14393500
93300	90033	13953900	13272600	16951900	11570600	13552000	13821800	12532200	11860200	14344000	18102600
